date,market,strategy,variant_id,total_trades,eligible_trades,realized_win_rate,null_win_rate,edge,p_value,q_value,verdict
2026-07-24,XRP-15m,v_shape,v_0.7_0.3_0.7_0.6_0.1,48,26,0.6923076923076923,0.8571428571428572,-0.16483516483516492,0.02461654429983737,0.1241974329391795,INSUFFICIENT-SAMPLE
2026-07-24,XRP-15m,v_shape,v_0.7_0.3_0.7_0.6_0.15,48,20,0.6,0.7999999999999999,-0.19999999999999996,0.04367187812694364,0.19860306481538656,INSUFFICIENT-SAMPLE
2026-07-24,XRP-15m,v_shape,v_0.7_0.3_0.7_0.6_0.2,48,16,0.5,0.7499999999999999,-0.2499999999999999,0.0371525520458818,0.17187876154098256,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.2_0.55,10,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.2_0.6,11,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.2_0.65,11,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.2_0.7,7,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.2_0.75,6,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.2_0.8,4,1,0.0,0.6666666666666667,-0.6666666666666667,0.33333333333333326,0.709660297239915,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.3_0.55,13,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.3_0.6,16,1,0.0,0.6666666666666667,-0.6666666666666667,0.33333333333333326,0.709660297239915,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.3_0.65,15,2,0.0,0.6666666666666667,-0.6666666666666667,0.11111111111111106,0.38386448463967826,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.3_0.7,12,2,0.0,0.6666666666666667,-0.6666666666666667,0.11111111111111106,0.38386448463967826,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.3_0.75,13,2,0.0,0.6666666666666667,-0.6666666666666667,0.11111111111111106,0.38386448463967826,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.3_0.8,9,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.4_0.55,18,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.4_0.6,22,1,0.0,0.6666666666666667,-0.6666666666666667,0.33333333333333326,0.709660297239915,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.4_0.65,24,2,0.0,0.6666666666666667,-0.6666666666666667,0.11111111111111106,0.38386448463967826,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.4_0.7,22,2,0.0,0.6666666666666667,-0.6666666666666667,0.11111111111111106,0.38386448463967826,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.4_0.75,18,3,0.0,0.6666666666666666,-0.6666666666666666,0.03703703703703705,0.17187876154098256,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,reversal,reversal_0.4_0.8,13,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.55_0.3_0.05,10,3,0.3333333333333333,0.8571428571428572,-0.523809523809524,0.05539358600583086,0.23661733063832543,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.55_0.3_0.1,10,2,0.0,0.7499999999999999,-0.7499999999999999,0.06250000000000006,0.2627751572327046,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.55_0.3_0.15,10,2,0.0,0.6666666666666667,-0.6666666666666667,0.11111111111111106,0.38386448463967826,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.55_0.3_0.2,10,2,0.0,0.6,-0.6,0.16000000000000003,0.5069194312796209,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.55_0.6_0.05,10,1,1.0,0.923076923076923,0.07692307692307698,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.55_0.6_0.1,10,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.55_0.6_0.15,10,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.55_0.6_0.2,10,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.7_0.3_0.05,8,4,0.5,0.8571428571428572,-0.3571428571428572,0.100374843815077,0.38386448463967826,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.7_0.3_0.1,8,3,0.3333333333333333,0.7499999999999999,-0.4166666666666666,0.15625000000000014,0.5009742206235017,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.7_0.3_0.15,8,2,0.0,0.6666666666666667,-0.6666666666666667,0.11111111111111106,0.38386448463967826,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.7_0.3_0.2,8,2,0.0,0.6,-0.6,0.16000000000000003,0.5069194312796209,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.7_0.6_0.05,8,2,1.0,0.923076923076923,0.07692307692307698,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.7_0.6_0.1,8,1,1.0,0.8571428571428572,0.1428571428571428,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.7_0.6_0.15,8,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-4h,v_shape,v_0.7_0.3_0.7_0.6_0.2,8,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,XRP-5m,reversal,reversal_0.2_0.55,318,117,0.8376068376068376,0.6666666666666667,0.1709401709401709,4.747615241800262e-05,0.0006899523454659729,PROMOTE-CANDIDATE
2026-07-24,XRP-5m,reversal,reversal_0.2_0.6,313,100,0.82,0.6666666666666667,0.1533333333333332,0.0009110059563944349,0.008577570166896897,PROMOTE-CANDIDATE
2026-07-24,XRP-5m,reversal,reversal_0.2_0.65,302,89,0.7752808988764045,0.6666666666666667,0.10861423220973776,0.03219920929479457,0.15654670118960123,WATCH
2026-07-24,XRP-5m,reversal,reversal_0.2_0.7,286,75,0.7333333333333333,0.6666666666666667,0.06666666666666654,0.27006187698257655,0.709660297239915,WATCH
2026-07-24,XRP-5m,reversal,reversal_0.2_0.75,272,72,0.6388888888888888,0.6666666666666667,-0.0277777777777779,0.6184825438546975,1.0,WATCH
2026-07-24,XRP-5m,reversal,reversal_0.2_0.8,261,49,0.40816326530612246,0.6666666666666667,-0.2585034013605443,0.00021993949160632997,0.002471084876282884,INSUFFICIENT-SAMPLE
2026-07-24,XRP-5m,reversal,reversal_0.3_0.55,384,152,0.8618421052631579,0.6666666666666667,0.1951754385964911,5.924417916985488e-08,2.09867479815745e-06,PROMOTE-CANDIDATE
2026-07-24,XRP-5m,reversal,reversal_0.3_0.6,380,137,0.8321167883211679,0.6666666666666667,0.16545012165450113,1.738136734840176e-05,0.00027021962959085063,PROMOTE-CANDIDATE
2026-07-24,XRP-5m,reversal,reversal_0.3_0.65,369,127,0.7795275590551181,0.6666666666666667,0.11286089238845132,0.006242002353682534,0.04236323424808908,PROMOTE-CANDIDATE
2026-07-24,XRP-5m,reversal,reversal_0.3_0.7,349,105,0.7428571428571429,0.6666666666666669,0.07619047619047603,0.11989141018488603,0.40960191133892127,WATCH
2026-07-24,XRP-5m,reversal,reversal_0.3_0.75,338,99,0.696969696969697,0.6666666666666669,0.030303030303030165,0.5942904738854629,1.0,WATCH
2026-07-24,XRP-5m,reversal,reversal_0.3_0.8,331,71,0.5211267605633803,0.6666666666666667,-0.1455399061032865,0.011519362253095687,0.06894545430654876,WATCH
2026-07-24,XRP-5m,reversal,reversal_0.4_0.55,534,192,0.8958333333333334,0.6666666666666666,0.22916666666666674,2.6933035377410214e-13,3.273588027236132e-11,PROMOTE-CANDIDATE
2026-07-24,XRP-5m,reversal,reversal_0.4_0.6,528,172,0.8488372093023255,0.6666666666666667,0.1821705426356588,9.617015412490112e-08,2.9222612742043817e-06,PROMOTE-CANDIDATE
2026-07-24,XRP-5m,reversal,reversal_0.4_0.65,527,170,0.8294117647058824,0.6666666666666667,0.16274509803921566,2.7692926746752663e-06,5.366006240638886e-05,PROMOTE-CANDIDATE
2026-07-24,XRP-5m,reversal,reversal_0.4_0.7,509,149,0.7986577181208053,0.6666666666666667,0.13199105145413859,0.00047294481540817825,0.004649464839711282,PROMOTE-CANDIDATE
2026-07-24,XRP-5m,reversal,reversal_0.4_0.75,493,135,0.7407407407407407,0.6666666666666667,0.07407407407407396,0.0684287133464484,0.28066619726343517,WATCH
2026-07-24,XRP-5m,reversal,reversal_0.4_0.8,482,92,0.5869565217391305,0.6666666666666667,-0.07971014492753625,0.1210378260334269,0.41072988174287245,WATCH
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.55_0.3_0.05,83,74,0.6351351351351351,0.8571428571428572,-0.22200772200772212,1.7577127917235119e-06,3.6154800038989775e-05,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.55_0.3_0.1,83,63,0.5396825396825397,0.7499999999999999,-0.21031746031746024,0.000356622683340576,0.0036677271355873083,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.55_0.3_0.15,83,62,0.5161290322580645,0.6666666666666667,-0.15053763440860224,0.014910357945886445,0.08136795336183746,WATCH
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.55_0.3_0.2,82,60,0.5166666666666667,0.6,-0.08333333333333326,0.1902590312544569,0.5820968530599745,WATCH
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.55_0.6_0.05,83,70,0.6857142857142857,0.923076923076923,-0.2373626373626373,6.922067767470571e-09,3.0849348683693846e-07,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.55_0.6_0.1,83,57,0.6140350877192983,0.8571428571428572,-0.24310776942355894,5.386479568956767e-06,9.732058356344862e-05,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.55_0.6_0.15,83,56,0.5892857142857143,0.7999999999999999,-0.21071428571428563,0.0003085121669558075,0.003247880056849722,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.55_0.6_0.2,82,55,0.5818181818181818,0.7499999999999999,-0.1681818181818181,0.007270954958184245,0.04742081355654798,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.7_0.3_0.05,110,103,0.6504854368932039,0.8571428571428572,-0.20665742024965328,1.2800950941499345e-07,3.803304757507694e-06,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.7_0.3_0.1,110,91,0.6043956043956044,0.7499999999999999,-0.14560439560439553,0.0022700507166922216,0.01828348077239458,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.7_0.3_0.15,110,86,0.5348837209302325,0.6666666666666667,-0.13178294573643423,0.011614823944247746,0.06894545430654876,WATCH
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.7_0.3_0.2,110,69,0.42028985507246375,0.6,-0.17971014492753623,0.0029698347075254356,0.02281993680437648,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.7_0.6_0.05,110,101,0.6633663366336634,0.923076923076923,-0.2597105864432596,6.514903069207683e-14,1.2443464862186674e-11,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.7_0.6_0.1,110,89,0.6179775280898876,0.8571428571428572,-0.2391653290529696,2.2802797469818974e-08,8.710668633470849e-07,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.7_0.6_0.15,110,83,0.5542168674698795,0.7999999999999999,-0.2457831325301204,5.515979085985878e-07,1.3169400067791284e-05,REJECT
2026-07-24,XRP-5m,v_shape,v_0.7_0.3_0.7_0.6_0.2,110,66,0.4393939393939394,0.7499999999999999,-0.3106060606060605,8.081108030824823e-08,2.5724860564792353e-06,REJECT
2026-07-24,XRP-hourly-et,reversal,reversal_0.2_0.55,46,12,0.75,0.6666666666666666,0.08333333333333337,0.7615539636573015,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.2_0.6,42,6,0.8333333333333334,0.6666666666666666,0.16666666666666674,0.6707818930041152,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.2_0.65,44,7,0.8571428571428571,0.6666666666666667,0.19047619047619035,0.436671239140375,0.8782845345345349,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.2_0.7,44,5,0.8,0.6666666666666667,0.1333333333333333,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.2_0.75,44,4,0.5,0.6666666666666667,-0.16666666666666674,0.6049382716049382,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.2_0.8,35,3,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.2592592592592593,0.709660297239915,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.3_0.55,63,10,0.7,0.6666666666666667,0.033333333333333215,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.3_0.6,59,7,0.7142857142857143,0.6666666666666667,0.04761904761904756,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.3_0.65,59,6,0.8333333333333334,0.6666666666666666,0.16666666666666674,0.6707818930041152,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.3_0.7,59,5,0.6,0.6666666666666667,-0.06666666666666676,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.3_0.75,61,5,0.4,0.6666666666666667,-0.2666666666666667,0.34156378600823045,0.7225803510965255,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.3_0.8,50,3,0.0,0.6666666666666666,-0.6666666666666666,0.03703703703703705,0.17187876154098256,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.4_0.55,80,15,0.7333333333333333,0.6666666666666667,0.06666666666666654,0.785692945114217,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.4_0.6,74,11,0.7272727272727273,0.6666666666666667,0.06060606060606055,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.4_0.65,80,8,0.625,0.6666666666666667,-0.04166666666666674,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.4_0.7,79,8,0.375,0.6666666666666667,-0.29166666666666674,0.12696235329980182,0.4275781848194651,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.4_0.75,75,7,0.2857142857142857,0.6666666666666667,-0.38095238095238104,0.04526748971193411,0.19908761100281552,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,reversal,reversal_0.4_0.8,65,4,0.0,0.6666666666666667,-0.6666666666666667,0.012345679012345668,0.06906348468412618,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.55_0.3_0.05,18,7,0.5714285714285714,0.8571428571428571,-0.2857142857142857,0.06522913800493726,0.269713075906067,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.55_0.3_0.1,18,6,0.5,0.7499999999999999,-0.2499999999999999,0.16943359375000017,0.526820267078489,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.55_0.3_0.15,18,4,0.25,0.6666666666666667,-0.41666666666666674,0.11111111111111105,0.38386448463967826,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.55_0.3_0.2,18,4,0.25,0.6,-0.35,0.3088,0.709660297239915,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.55_0.6_0.05,18,5,1.0,0.923076923076923,0.07692307692307698,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.55_0.6_0.1,18,3,1.0,0.8571428571428572,0.1428571428571428,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.55_0.6_0.15,18,1,1.0,0.7999999999999999,0.20000000000000007,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.55_0.6_0.2,18,1,1.0,0.7499999999999999,0.2500000000000001,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.7_0.3_0.05,26,10,0.7,0.8571428571428573,-0.15714285714285736,0.16160493056154407,0.5107938348954715,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.7_0.3_0.1,26,8,0.625,0.7499999999999999,-0.12499999999999989,0.4215698242187501,0.8565940045295879,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.7_0.3_0.15,26,7,0.5714285714285714,0.6666666666666667,-0.09523809523809534,0.6927297668038409,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.7_0.3_0.2,26,4,0.25,0.6,-0.35,0.3088,0.709660297239915,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.7_0.6_0.05,25,7,0.8571428571428571,0.923076923076923,-0.06593406593406592,0.4289616756998419,0.8663470701067802,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.7_0.6_0.1,25,5,0.8,0.8571428571428573,-0.05714285714285727,0.5373356339620392,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.7_0.6_0.15,25,4,0.75,0.7999999999999999,-0.04999999999999993,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,XRP-hourly-et,v_shape,v_0.7_0.3_0.7_0.6_0.2,25,2,0.5,0.7499999999999999,-0.2499999999999999,0.43750000000000017,0.8782845345345349,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:22°C,reversal,reversal_0.4_0.55,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:22°C,reversal,reversal_0.4_0.6,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:22°C,reversal,reversal_0.4_0.65,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:22°C,reversal,reversal_0.4_0.7,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:22°C,reversal,reversal_0.4_0.75,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:22°C,reversal,reversal_0.4_0.8,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.2_0.55,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.2_0.6,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.2_0.65,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.2_0.7,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.2_0.75,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.3_0.55,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.3_0.6,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.3_0.65,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.3_0.7,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.3_0.75,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.4_0.55,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.4_0.6,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.4_0.65,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.4_0.7,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:24°C,reversal,reversal_0.4_0.75,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.3_0.55,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.3_0.6,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.3_0.65,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.3_0.7,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.3_0.75,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.3_0.8,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.4_0.55,5,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.4_0.6,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.4_0.65,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.4_0.7,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.4_0.75,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:25°C,reversal,reversal_0.4_0.8,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:27°C,reversal,reversal_0.2_0.55,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:27°C,reversal,reversal_0.3_0.55,4,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:27°C,reversal,reversal_0.3_0.6,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:27°C,reversal,reversal_0.3_0.65,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:27°C,reversal,reversal_0.4_0.55,9,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:27°C,reversal,reversal_0.4_0.6,7,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:27°C,reversal,reversal_0.4_0.65,4,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:27°C,reversal,reversal_0.4_0.7,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:27°C,reversal,reversal_0.4_0.75,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:27°C,reversal,reversal_0.4_0.8,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:28°C,reversal,reversal_0.3_0.55,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:28°C,reversal,reversal_0.3_0.6,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:28°C,reversal,reversal_0.4_0.55,7,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:28°C,reversal,reversal_0.4_0.6,3,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:28°C,reversal,reversal_0.4_0.65,3,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:28°C,reversal,reversal_0.4_0.7,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:28°C,reversal,reversal_0.4_0.75,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:amsterdam:28°C,reversal,reversal_0.4_0.8,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.2_0.55,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.2_0.6,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.2_0.65,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.2_0.7,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.2_0.75,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.2_0.8,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.3_0.55,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.3_0.6,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.3_0.65,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.3_0.7,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.3_0.75,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.3_0.8,1,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.4_0.55,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.4_0.6,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.4_0.65,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.4_0.7,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.4_0.75,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:28°C,reversal,reversal_0.4_0.8,2,0,,,,,,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:29°C,reversal,reversal_0.2_0.55,1,1,1.0,0.6666666666666667,0.33333333333333326,1.0,1.0,INSUFFICIENT-SAMPLE
2026-07-24,weather:ankara:29°C,reversal,reversal_0.2_0.6,1,1,1.0,0.6666666666666667,0.33333333333333326,1.0,1.0,INSUFFICIENT-SAMPLE
